Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
-0.17445065108473512,-0.9355900705999564,1.7452837889418296,1.4742260299058656,-0.6676919355367701,0.6923076923076923,0.04149212247404214,13,FSLR-HPQ,FSLR,HPQ,-61.11664172726118,13.375818950657816,2.5,0.5,26
0.0312273153303384,0.552543752072225,1.7182356493482271,1.3791173083946553,-0.07948760628528563,0.6,0.0038463031332408317,10,FIS-TTD,FIS,TTD,12.82713646849,1.3924957774571562,2.5,0.5,26
0.0293020947578726,0.5115901514010757,1.6544175381653827,1.51075863636789,-0.0572121993424517,0.7272727272727273,0.0033594269297860207,11,CPAY-FTNT,CPAY,FTNT,242.22946844943104,0.7843053229587345,2.5,0.5,26
0.03248481918522561,0.5798482235514635,1.605353730272724,1.686702916868823,-0.06752045185170272,0.6,0.003994210797918998,10,ICE-KMX,ICE,KMX,207.87776786131528,-1.3797851200949531,2.5,0.5,26
0.01976124072654084,0.32305169018788193,1.588876775624289,1.2842241658343472,-0.0530177492411521,0.625,0.003099148747167867,8,KMX-STT,KMX,STT,-66.78989354263433,0.696370107853976,2.5,0.5,26
0.018775129719117656,0.30486638156207313,1.5460558425358202,1.2477858316685684,-0.0691176351444144,0.75,0.0021476372652472534,12,T-ULTA,T,ULTA,4.08007837707216,0.04087956575465823,2.5,0.5,26
0.011963560275900509,0.18546032292581005,1.3966455853380697,1.2977854751002118,-0.038193235207873925,0.7,0.0017460379443598136,10,APD-REGN,APD,REGN,179.78283301674486,0.16797779423796233,2.5,0.5,26
0.03689360495821048,0.6810508780062805,1.2358081854315024,1.1696014360576787,-0.10391217739342595,0.5384615384615384,0.004055701056854996,13,MKTX-PEP,MKTX,PEP,-252.8785923046538,2.618924530274948,2.5,0.5,26
-0.15432494065957036,-0.9090930436293454,1.1799826891154632,0.9942763438148922,-0.5324312767404182,0.6153846153846154,0.022918044375112318,13,CHTR-CMCSA,CHTR,CMCSA,-135.6537551027119,11.311164174971625,2.5,0.5,26
0.016807599306065235,0.2699373436493646,1.1161479146633018,1.0210694630350943,-0.06773799828409996,0.5555555555555556,0.002574553986968943,9,AIZ-TRMB,AIZ,TRMB,341.7824276226841,-1.6255696454103454,2.5,0.5,26
-1.0040954836356537,,1.035670209464697,0.9119202670010995,-1.0037306199442608,0.5384615384615384,0.06455870914463932,13,DELL-ROL,DELL,ROL,1432.8508014815181,-22.047227913784145,2.5,0.5,26
0.023458823890982528,0.3933606005252077,1.0349439832305354,0.9583131185964743,-0.41324090803543895,0.5333333333333333,0.008355872561948087,15,GS-ICE,GS,ICE,2114.6145985607036,-7.529576973386436,2.5,0.5,26
-0.18061004500602085,-0.9424934986894249,1.0057487492309198,0.8980681848746028,-0.7212888536437092,0.5384615384615384,0.019613672174327138,13,DELL-UHS,DELL,UHS,1387.9096426839699,-6.811320621412382,2.5,0.5,26
0.01228663479517711,0.1908860246535422,0.9378539480801217,0.6421310218200578,-0.044659712808665056,0.6,0.0018752985407374917,10,EXE-KMX,EXE,KMX,125.58135425021592,-0.7278789593038649,2.5,0.5,26
0.01621402040731379,0.25871602954166617,0.8197980797831395,0.6871506870095382,-0.10061145002141844,0.6428571428571429,0.0019727139541461753,14,CPAY-DDOG,CPAY,DDOG,250.0248997376447,0.43525810986964897,2.5,0.5,26
0.011007374666140324,0.16993744850391512,0.7649529982743118,0.6716134562319513,-0.040305196840712765,0.4444444444444444,0.0019470663117099338,9,HPE-UHS,HPE,UHS,149.57535545735604,-0.7010160681123403,2.5,0.5,26
0.007176016017239162,0.10770596888529305,0.5880225274901982,0.47085994433651707,-0.0451880456165847,0.6923076923076923,0.0011330020959262807,13,ALLE-AOS,ALLE,AOS,24.100342494152056,1.8512958071172552,2.5,0.5,26
0.010845538981741454,0.1668612510361116,0.5531080934237211,0.6012060945678824,-0.16420133765303976,0.5833333333333334,0.0022606564894586457,12,BSX-MU,BSX,MU,72.31519328557708,-0.023965726572962316,2.5,0.5,26
0.0018596994139612466,0.0269359383377481,0.5043377632692643,0.4425710127823409,-0.012331730416469344,0.5555555555555556,0.0007185248635845227,9,AEE-ED,AEE,ED,1.6615722629410594,1.0052947438470257,2.5,0.5,26
